Client_Name,Client_Type,Completeness_Documents,Frequency_Update,Incident_History,Complaints,Income,Operational_Risk,Last_KYC_Update,Next_KYC_Update,KYC_Status,Document_Type,Document_Issue_Date,Document_Expiry_Date,Document_Status
Cliente_2752,individual,partial,recent,none,1,medium,low,2022-02-14,2027-02-14,Em dia,BI,2026-02-14,2031-02-14,Válido
Cliente_2753,individual,complete,recent,none,1,low,low,2026-02-14,2031-02-14,Em dia,Prova Emigrante,2021-02-14,2026-02-14,Quase Expirando
Cliente_2754,individual,complete,recent,none,0,medium,low,2026-02-14,2031-02-14,Em dia,Certidão Nascimento,2025-02-14,2030-02-14,Válido
Cliente_2755,corporate,complete,stale,none,0,low,low,2024-02-14,2029-02-14,Em dia,CNI,2019-02-14,2024-02-14,Expirado
Cliente_2756,individual,partial,never,none,0,medium,medium,2023-02-14,2025-02-14,Atrasado,Passaporte,2024-02-14,2029-02-14,Válido
Cliente_2757,individual,complete,recent,none,1,medium,low,2021-02-14,2026-02-14,A vencer,Passaporte,2018-02-14,2023-02-14,Expirado
Cliente_2758,corporate,partial,never,none,2,low,medium,2021-02-14,2023-02-14,Atrasado,Prova Emigrante,2017-02-14,2022-02-14,Expirado
Cliente_2759,corporate,partial,recent,none,2,medium,low,2023-02-14,2028-02-14,Em dia,Prova Emigrante,2019-02-14,2024-02-14,Expirado
Cliente_2760,individual,complete,recent,none,2,low,low,2022-02-14,2027-02-14,Em dia,CNI,2016-02-14,2021-02-14,Expirado
Cliente_2761,individual,partial,recent,none,1,medium,low,2023-02-14,2028-02-14,Em dia,BI,2021-02-14,2026-02-14,Quase Expirando
Cliente_2762,individual,complete,stale,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,CNI,2024-02-14,2029-02-14,Válido
Cliente_2763,individual,complete,recent,none,2,medium,low,2023-02-14,2028-02-14,Em dia,CNI,2020-02-14,2025-02-14,Expirado
Cliente_2764,individual,partial,stale,none,3,high,medium,2020-02-14,2022-02-14,Atrasado,Certidão Comercial,2019-02-14,2024-02-14,Expirado
Cliente_2765,individual,partial,stale,none,3,medium,medium,2022-02-14,2024-02-14,Atrasado,Certidão Comercial,2019-02-14,2024-02-14,Expirado
Cliente_2766,vip,partial,stale,none,0,medium,medium,2026-02-14,2028-02-14,Em dia,BI,2024-02-14,2029-02-14,Válido
Cliente_2767,individual,complete,stale,none,0,low,low,2025-02-14,2030-02-14,Em dia,Certidão Nascimento,2024-02-14,2029-02-14,Válido
Cliente_2768,individual,complete,never,none,2,medium,medium,2024-02-14,2026-02-14,A vencer,Passaporte,2023-02-14,2028-02-14,Válido
Cliente_2769,individual,complete,recent,none,1,low,low,2021-02-14,2026-02-14,A vencer,Certidão Comercial,2023-02-14,2028-02-14,Válido
Cliente_2770,individual,partial,recent,none,2,medium,low,2026-02-14,2031-02-14,Em dia,BI,2026-02-14,2031-02-14,Válido
Cliente_2771,individual,complete,stale,none,2,medium,low,2023-02-14,2028-02-14,Em dia,Prova Emigrante,2020-02-14,2025-02-14,Expirado
Cliente_2772,individual,partial,stale,none,1,medium,medium,2023-02-14,2025-02-14,Atrasado,CNI,2026-02-14,2031-02-14,Válido
Cliente_2773,corporate,complete,recent,none,1,medium,low,2021-02-14,2026-02-14,A vencer,Certidão Comercial,2022-02-14,2027-02-14,Válido
Cliente_2774,individual,complete,recent,none,1,medium,low,2022-02-14,2027-02-14,Em dia,CNI,2020-02-14,2025-02-14,Expirado
Cliente_2775,individual,complete,recent,major,2,low,medium,2024-02-14,2026-02-14,A vencer,CNI,2023-02-14,2028-02-14,Válido
Cliente_2776,individual,complete,recent,none,1,low,low,2025-02-14,2030-02-14,Em dia,Certidão Comercial,2016-02-14,2021-02-14,Expirado
Cliente_2777,individual,complete,recent,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,BI,2023-02-14,2028-02-14,Válido
Cliente_2778,individual,partial,never,none,0,low,medium,2020-02-14,2022-02-14,Atrasado,Prova Emigrante,2023-02-14,2028-02-14,Válido
Cliente_2779,individual,partial,stale,none,3,medium,medium,2022-02-14,2024-02-14,Atrasado,Passaporte,2025-02-14,2030-02-14,Válido
Cliente_2780,individual,complete,recent,none,6,low,low,2021-02-14,2026-02-14,A vencer,BI,2024-02-14,2029-02-14,Válido
Cliente_2781,individual,complete,stale,none,1,low,low,2022-02-14,2027-02-14,Em dia,Certidão Nascimento,2019-02-14,2024-02-14,Expirado
Cliente_2782,corporate,complete,never,none,1,medium,medium,2025-02-14,2027-02-14,Em dia,Certidão Nascimento,2017-02-14,2022-02-14,Expirado
Cliente_2783,vip,partial,recent,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,Passaporte,2019-02-14,2024-02-14,Expirado
Cliente_2784,corporate,complete,recent,none,1,low,low,2025-02-14,2030-02-14,Em dia,Prova Emigrante,2021-02-14,2026-02-14,Quase Expirando
Cliente_2785,corporate,missing,stale,none,2,low,medium,2023-02-14,2025-02-14,Atrasado,Certidão Nascimento,2019-02-14,2024-02-14,Expirado
Cliente_2786,individual,complete,stale,none,0,low,low,2022-02-14,2027-02-14,Em dia,CNI,2023-02-14,2028-02-14,Válido
Cliente_2787,vip,complete,recent,none,1,low,low,2020-02-14,2025-02-14,Atrasado,Certidão Nascimento,2020-02-14,2025-02-14,Expirado
Cliente_2788,individual,missing,never,none,3,low,high,2026-02-14,2027-02-14,Em dia,Certidão Comercial,2020-02-14,2025-02-14,Expirado
Cliente_2789,vip,complete,recent,none,2,medium,low,2020-02-14,2025-02-14,Atrasado,CNI,2026-02-14,2031-02-14,Válido
Cliente_2790,vip,complete,recent,none,1,high,low,2026-02-14,2031-02-14,Em dia,BI,2017-02-14,2022-02-14,Expirado
Cliente_2791,corporate,complete,recent,minor,2,low,low,2022-02-14,2027-02-14,Em dia,Prova Emigrante,2020-02-14,2025-02-14,Expirado
Cliente_2792,vip,complete,recent,none,2,low,low,2025-02-14,2030-02-14,Em dia,Passaporte,2021-02-14,2026-02-14,Quase Expirando
Cliente_2793,individual,complete,stale,none,0,medium,low,2024-02-14,2029-02-14,Em dia,Certidão Comercial,2020-02-14,2025-02-14,Expirado
Cliente_2794,individual,partial,never,none,1,high,medium,2025-02-14,2027-02-14,Em dia,Certidão Comercial,2017-02-14,2022-02-14,Expirado
Cliente_2795,individual,partial,recent,minor,1,low,medium,2025-02-14,2027-02-14,Em dia,Passaporte,2017-02-14,2022-02-14,Expirado
Cliente_2796,individual,complete,never,none,0,low,medium,2024-02-14,2026-02-14,A vencer,Certidão Nascimento,2017-02-14,2022-02-14,Expirado
Cliente_2797,individual,missing,never,none,1,low,high,2021-02-14,2022-02-14,Atrasado,Passaporte,2018-02-14,2023-02-14,Expirado
Cliente_2798,individual,complete,recent,none,1,low,low,2025-02-14,2030-02-14,Em dia,Passaporte,2018-02-14,2023-02-14,Expirado
Cliente_2799,vip,complete,stale,none,3,medium,low,2024-02-14,2029-02-14,Em dia,Certidão Nascimento,2016-02-14,2021-02-14,Expirado
Cliente_2800,individual,complete,recent,none,2,high,low,2022-02-14,2027-02-14,Em dia,BI,2026-02-14,2031-02-14,Válido
Cliente_2801,corporate,complete,stale,major,1,medium,medium,2024-02-14,2026-02-14,A vencer,Prova Emigrante,2018-02-14,2023-02-14,Expirado
Cliente_2802,corporate,complete,recent,minor,1,high,low,2020-02-14,2025-02-14,Atrasado,Passaporte,2025-02-14,2030-02-14,Válido
Cliente_2803,corporate,missing,stale,none,1,low,medium,2026-02-14,2028-02-14,Em dia,Certidão Nascimento,2019-02-14,2024-02-14,Expirado
Cliente_2804,vip,complete,recent,none,2,high,low,2024-02-14,2029-02-14,Em dia,Certidão Comercial,2019-02-14,2024-02-14,Expirado
Cliente_2805,individual,complete,never,major,2,low,high,2025-02-14,2026-02-14,A vencer,Passaporte,2026-02-14,2031-02-14,Válido
Cliente_2806,vip,complete,never,none,2,low,medium,2021-02-14,2023-02-14,Atrasado,Prova Emigrante,2023-02-14,2028-02-14,Válido
Cliente_2807,corporate,partial,recent,none,2,medium,low,2022-02-14,2027-02-14,Em dia,Passaporte,2018-02-14,2023-02-14,Expirado
Cliente_2808,individual,partial,recent,none,1,low,low,2024-02-14,2029-02-14,Em dia,BI,2018-02-14,2023-02-14,Expirado
Cliente_2809,individual,complete,recent,none,0,low,low,2025-02-14,2030-02-14,Em dia,BI,2020-02-14,2025-02-14,Expirado
Cliente_2810,corporate,complete,stale,none,0,medium,low,2021-02-14,2026-02-14,A vencer,Certidão Comercial,2026-02-14,2031-02-14,Válido
Cliente_2811,individual,complete,recent,minor,0,low,low,2024-02-14,2029-02-14,Em dia,BI,2018-02-14,2023-02-14,Expirado
Cliente_2812,individual,complete,stale,none,0,medium,low,2022-02-14,2027-02-14,Em dia,Prova Emigrante,2020-02-14,2025-02-14,Expirado
Cliente_2813,individual,complete,recent,none,1,low,low,2022-02-14,2027-02-14,Em dia,Certidão Comercial,2018-02-14,2023-02-14,Expirado
Cliente_2814,individual,complete,recent,none,1,medium,low,2026-02-14,2031-02-14,Em dia,Passaporte,2016-02-14,2021-02-14,Expirado
Cliente_2815,individual,complete,recent,none,2,low,low,2022-02-14,2027-02-14,Em dia,Certidão Nascimento,2026-02-14,2031-02-14,Válido
Cliente_2816,corporate,complete,recent,none,3,medium,low,2021-02-14,2026-02-14,A vencer,BI,2023-02-14,2028-02-14,Válido
Cliente_2817,individual,complete,stale,none,2,low,low,2025-02-14,2030-02-14,Em dia,Certidão Comercial,2022-02-14,2027-02-14,Válido
Cliente_2818,individual,missing,never,none,1,medium,high,2022-02-14,2023-02-14,Atrasado,BI,2019-02-14,2024-02-14,Expirado
Cliente_2819,individual,missing,recent,none,0,medium,medium,2022-02-14,2024-02-14,Atrasado,BI,2020-02-14,2025-02-14,Expirado
Cliente_2820,individual,complete,stale,none,2,low,low,2025-02-14,2030-02-14,Em dia,CNI,2022-02-14,2027-02-14,Válido
Cliente_2821,corporate,complete,recent,none,1,low,low,2025-02-14,2030-02-14,Em dia,Passaporte,2022-02-14,2027-02-14,Válido
Cliente_2822,individual,complete,stale,none,0,low,low,2021-02-14,2026-02-14,A vencer,BI,2019-02-14,2024-02-14,Expirado
Cliente_2823,individual,complete,recent,none,1,medium,low,2022-02-14,2027-02-14,Em dia,Certidão Nascimento,2024-02-14,2029-02-14,Válido
Cliente_2824,individual,partial,stale,none,0,medium,medium,2021-02-14,2023-02-14,Atrasado,Prova Emigrante,2020-02-14,2025-02-14,Expirado
Cliente_2825,individual,complete,never,none,0,low,medium,2022-02-14,2024-02-14,Atrasado,CNI,2022-02-14,2027-02-14,Válido
Cliente_2826,corporate,partial,recent,none,3,medium,low,2024-02-14,2029-02-14,Em dia,Certidão Comercial,2017-02-14,2022-02-14,Expirado
Cliente_2827,corporate,missing,stale,none,2,high,medium,2020-02-14,2022-02-14,Atrasado,Certidão Comercial,2026-02-14,2031-02-14,Válido
Cliente_2828,individual,complete,recent,none,2,low,low,2022-02-14,2027-02-14,Em dia,Certidão Nascimento,2018-02-14,2023-02-14,Expirado
Cliente_2829,individual,complete,recent,none,0,low,low,2026-02-14,2031-02-14,Em dia,Certidão Nascimento,2024-02-14,2029-02-14,Válido
Cliente_2830,individual,complete,recent,none,0,medium,low,2020-02-14,2025-02-14,Atrasado,Prova Emigrante,2019-02-14,2024-02-14,Expirado
Cliente_2831,individual,complete,recent,none,0,medium,low,2020-02-14,2025-02-14,Atrasado,Passaporte,2016-02-14,2021-02-14,Expirado
Cliente_2832,individual,complete,recent,none,2,low,low,2026-02-14,2031-02-14,Em dia,Certidão Nascimento,2019-02-14,2024-02-14,Expirado
Cliente_2833,individual,complete,recent,none,2,low,low,2026-02-14,2031-02-14,Em dia,Certidão Comercial,2025-02-14,2030-02-14,Válido
Cliente_2834,individual,partial,recent,none,2,low,low,2026-02-14,2031-02-14,Em dia,Passaporte,2018-02-14,2023-02-14,Expirado
Cliente_2835,individual,complete,recent,none,0,medium,low,2021-02-14,2026-02-14,A vencer,Certidão Nascimento,2025-02-14,2030-02-14,Válido
Cliente_2836,corporate,complete,stale,none,0,medium,low,2020-02-14,2025-02-14,Atrasado,Certidão Nascimento,2024-02-14,2029-02-14,Válido
Cliente_2837,vip,partial,never,none,1,low,medium,2022-02-14,2024-02-14,Atrasado,Certidão Comercial,2017-02-14,2022-02-14,Expirado
Cliente_2838,individual,partial,recent,none,1,low,low,2024-02-14,2029-02-14,Em dia,Passaporte,2018-02-14,2023-02-14,Expirado
Cliente_2839,corporate,complete,recent,none,1,low,low,2021-02-14,2026-02-14,A vencer,CNI,2024-02-14,2029-02-14,Válido
Cliente_2840,individual,partial,recent,none,1,medium,low,2025-02-14,2030-02-14,Em dia,CNI,2020-02-14,2025-02-14,Expirado
Cliente_2841,individual,complete,never,minor,1,low,medium,2020-02-14,2022-02-14,Atrasado,Prova Emigrante,2020-02-14,2025-02-14,Expirado
Cliente_2842,corporate,complete,stale,none,1,medium,low,2022-02-14,2027-02-14,Em dia,Passaporte,2021-02-14,2026-02-14,Quase Expirando
Cliente_2843,corporate,complete,recent,major,0,medium,medium,2023-02-14,2025-02-14,Atrasado,Certidão Nascimento,2019-02-14,2024-02-14,Expirado
Cliente_2844,vip,complete,recent,none,1,medium,low,2022-02-14,2027-02-14,Em dia,Certidão Nascimento,2026-02-14,2031-02-14,Válido
Cliente_2845,individual,partial,recent,major,0,medium,medium,2021-02-14,2023-02-14,Atrasado,Passaporte,2024-02-14,2029-02-14,Válido
Cliente_2846,individual,partial,recent,none,0,low,low,2026-02-14,2031-02-14,Em dia,CNI,2019-02-14,2024-02-14,Expirado
Cliente_2847,corporate,partial,never,none,2,medium,medium,2023-02-14,2025-02-14,Atrasado,Prova Emigrante,2017-02-14,2022-02-14,Expirado
Cliente_2848,individual,complete,never,none,1,medium,medium,2021-02-14,2023-02-14,Atrasado,BI,2023-02-14,2028-02-14,Válido
Cliente_2849,individual,complete,recent,none,0,medium,low,2022-02-14,2027-02-14,Em dia,Certidão Comercial,2019-02-14,2024-02-14,Expirado
Cliente_2850,individual,complete,stale,none,2,low,low,2024-02-14,2029-02-14,Em dia,Passaporte,2025-02-14,2030-02-14,Válido
Cliente_2851,individual,complete,recent,none,0,low,low,2021-02-14,2026-02-14,A vencer,Prova Emigrante,2022-02-14,2027-02-14,Válido
Cliente_2852,individual,partial,recent,major,0,medium,medium,2024-02-14,2026-02-14,A vencer,BI,2021-02-14,2026-02-14,Quase Expirando
Cliente_2853,individual,partial,never,none,1,high,medium,2023-02-14,2025-02-14,Atrasado,Certidão Comercial,2016-02-14,2021-02-14,Expirado
Cliente_2854,corporate,complete,stale,none,1,medium,low,2025-02-14,2030-02-14,Em dia,BI,2024-02-14,2029-02-14,Válido
Cliente_2855,individual,complete,recent,none,3,medium,low,2020-02-14,2025-02-14,Atrasado,BI,2025-02-14,2030-02-14,Válido
Cliente_2856,individual,complete,recent,major,1,medium,medium,2020-02-14,2022-02-14,Atrasado,Certidão Comercial,2025-02-14,2030-02-14,Válido
Cliente_2857,individual,complete,never,none,1,low,medium,2021-02-14,2023-02-14,Atrasado,BI,2025-02-14,2030-02-14,Válido
Cliente_2858,individual,complete,stale,none,2,medium,low,2023-02-14,2028-02-14,Em dia,CNI,2019-02-14,2024-02-14,Expirado
Cliente_2859,individual,complete,recent,none,1,medium,low,2024-02-14,2029-02-14,Em dia,Prova Emigrante,2016-02-14,2021-02-14,Expirado
Cliente_2860,individual,complete,recent,none,1,medium,low,2023-02-14,2028-02-14,Em dia,Passaporte,2021-02-14,2026-02-14,Quase Expirando
Cliente_2861,corporate,complete,recent,minor,3,high,low,2026-02-14,2031-02-14,Em dia,Prova Emigrante,2025-02-14,2030-02-14,Válido
Cliente_2862,individual,complete,never,none,2,low,medium,2021-02-14,2023-02-14,Atrasado,CNI,2018-02-14,2023-02-14,Expirado
Cliente_2863,vip,complete,stale,none,1,low,low,2026-02-14,2031-02-14,Em dia,CNI,2020-02-14,2025-02-14,Expirado
Cliente_2864,individual,partial,recent,none,1,high,low,2025-02-14,2030-02-14,Em dia,Certidão Comercial,2018-02-14,2023-02-14,Expirado
Cliente_2865,individual,complete,stale,none,0,low,low,2023-02-14,2028-02-14,Em dia,Certidão Comercial,2017-02-14,2022-02-14,Expirado
Cliente_2866,individual,missing,stale,none,2,medium,medium,2023-02-14,2025-02-14,Atrasado,Certidão Comercial,2024-02-14,2029-02-14,Válido
Cliente_2867,individual,complete,recent,none,0,high,low,2023-02-14,2028-02-14,Em dia,BI,2020-02-14,2025-02-14,Expirado
Cliente_2868,corporate,complete,recent,none,0,low,low,2023-02-14,2028-02-14,Em dia,BI,2018-02-14,2023-02-14,Expirado
Cliente_2869,individual,complete,stale,none,0,medium,low,2025-02-14,2030-02-14,Em dia,Passaporte,2020-02-14,2025-02-14,Expirado
Cliente_2870,individual,complete,stale,none,2,low,low,2024-02-14,2029-02-14,Em dia,BI,2026-02-14,2031-02-14,Válido
Cliente_2871,corporate,partial,stale,none,2,medium,medium,2022-02-14,2024-02-14,Atrasado,Passaporte,2024-02-14,2029-02-14,Válido
Cliente_2872,corporate,complete,never,major,1,low,high,2025-02-14,2026-02-14,A vencer,CNI,2021-02-14,2026-02-14,Quase Expirando
Cliente_2873,corporate,missing,recent,major,0,medium,high,2024-02-14,2025-02-14,Atrasado,Passaporte,2017-02-14,2022-02-14,Expirado
Cliente_2874,individual,partial,recent,none,0,medium,low,2020-02-14,2025-02-14,Atrasado,Passaporte,2016-02-14,2021-02-14,Expirado
Cliente_2875,corporate,complete,never,none,0,medium,medium,2021-02-14,2023-02-14,Atrasado,Certidão Comercial,2024-02-14,2029-02-14,Válido
Cliente_2876,individual,complete,recent,none,3,medium,low,2024-02-14,2029-02-14,Em dia,BI,2024-02-14,2029-02-14,Válido
Cliente_2877,individual,partial,stale,none,3,high,medium,2021-02-14,2023-02-14,Atrasado,Certidão Nascimento,2024-02-14,2029-02-14,Válido
Cliente_2878,individual,complete,stale,none,1,medium,low,2020-02-14,2025-02-14,Atrasado,Certidão Nascimento,2024-02-14,2029-02-14,Válido
Cliente_2879,individual,partial,stale,none,3,high,medium,2024-02-14,2026-02-14,A vencer,Certidão Comercial,2026-02-14,2031-02-14,Válido
Cliente_2880,individual,complete,recent,none,0,low,low,2023-02-14,2028-02-14,Em dia,Prova Emigrante,2020-02-14,2025-02-14,Expirado
Cliente_2881,individual,complete,stale,none,2,medium,low,2025-02-14,2030-02-14,Em dia,Prova Emigrante,2022-02-14,2027-02-14,Válido
Cliente_2882,corporate,complete,never,none,1,low,medium,2020-02-14,2022-02-14,Atrasado,Prova Emigrante,2022-02-14,2027-02-14,Válido
Cliente_2883,individual,complete,stale,none,2,high,low,2024-02-14,2029-02-14,Em dia,CNI,2019-02-14,2024-02-14,Expirado
Cliente_2884,individual,partial,recent,none,1,low,low,2022-02-14,2027-02-14,Em dia,CNI,2022-02-14,2027-02-14,Válido
Cliente_2885,individual,complete,recent,none,1,low,low,2022-02-14,2027-02-14,Em dia,CNI,2016-02-14,2021-02-14,Expirado
Cliente_2886,corporate,partial,recent,none,0,low,low,2026-02-14,2031-02-14,Em dia,Passaporte,2024-02-14,2029-02-14,Válido
Cliente_2887,individual,complete,recent,none,2,low,low,2024-02-14,2029-02-14,Em dia,BI,2025-02-14,2030-02-14,Válido
Cliente_2888,individual,complete,recent,none,0,high,low,2025-02-14,2030-02-14,Em dia,CNI,2024-02-14,2029-02-14,Válido
Cliente_2889,corporate,complete,never,none,0,low,medium,2023-02-14,2025-02-14,Atrasado,Certidão Nascimento,2023-02-14,2028-02-14,Válido
Cliente_2890,corporate,complete,stale,none,1,high,low,2026-02-14,2031-02-14,Em dia,Passaporte,2026-02-14,2031-02-14,Válido
Cliente_2891,individual,complete,stale,none,2,low,low,2024-02-14,2029-02-14,Em dia,CNI,2017-02-14,2022-02-14,Expirado
Cliente_2892,individual,complete,stale,none,2,high,low,2023-02-14,2028-02-14,Em dia,CNI,2022-02-14,2027-02-14,Válido
Cliente_2893,corporate,partial,recent,minor,0,medium,medium,2025-02-14,2027-02-14,Em dia,Prova Emigrante,2026-02-14,2031-02-14,Válido
Cliente_2894,individual,complete,never,none,2,low,medium,2025-02-14,2027-02-14,Em dia,Prova Emigrante,2019-02-14,2024-02-14,Expirado
Cliente_2895,individual,complete,recent,none,3,low,low,2026-02-14,2031-02-14,Em dia,BI,2019-02-14,2024-02-14,Expirado
Cliente_2896,corporate,partial,recent,none,0,low,low,2026-02-14,2031-02-14,Em dia,BI,2019-02-14,2024-02-14,Expirado
Cliente_2897,individual,partial,recent,none,1,low,low,2024-02-14,2029-02-14,Em dia,Passaporte,2018-02-14,2023-02-14,Expirado
Cliente_2898,individual,complete,never,minor,2,low,medium,2023-02-14,2025-02-14,Atrasado,Certidão Nascimento,2026-02-14,2031-02-14,Válido
Cliente_2899,individual,complete,never,none,2,low,medium,2020-02-14,2022-02-14,Atrasado,Certidão Comercial,2017-02-14,2022-02-14,Expirado
Cliente_2900,individual,partial,recent,none,0,low,low,2022-02-14,2027-02-14,Em dia,Prova Emigrante,2019-02-14,2024-02-14,Expirado
Cliente_2901,individual,complete,never,none,3,medium,medium,2023-02-14,2025-02-14,Atrasado,Certidão Nascimento,2023-02-14,2028-02-14,Válido
Cliente_2902,corporate,complete,recent,none,0,low,low,2025-02-14,2030-02-14,Em dia,Prova Emigrante,2023-02-14,2028-02-14,Válido
Cliente_2903,individual,complete,recent,minor,2,medium,low,2020-02-14,2025-02-14,Atrasado,BI,2017-02-14,2022-02-14,Expirado
Cliente_2904,individual,partial,never,none,1,high,medium,2025-02-14,2027-02-14,Em dia,BI,2016-02-14,2021-02-14,Expirado
